ticker,as_of_date,net_buy,total_buy_votes,total_sell_votes,entry_price,exit_price,status,days_to_exit,entry_touched
BUYO,2026-03-08,False,0,4,27.94,28.85,missed,,True
BUYO,2026-03-15,False,0,4,27.21,27.56,hit,5.0,True
BUYO,2026-03-22,False,1,4,26.95,27.79,missed,,True
BUYO,2026-03-29,False,0,4,27.04,27.6,missed,,False
BUYO,2026-04-05,False,1,2,27.97,30.85,missed,,False
BUYO,2026-04-12,False,1,2,27.4,29.03,missed,,False
BUYO,2026-04-19,True,5,0,30.29,33.32,missed,,True
BUYO,2026-04-26,True,4,0,30.28,33.31,missed,,True
BUYO,2026-05-03,True,5,0,30.62,33.68,missed,,True
BUYO,2026-05-10,True,5,0,31.31,31.4,missed,,True
BUYO,2026-05-17,False,2,2,30.14,30.88,hit,4.0,True
BUYO,2026-05-24,True,3,1,30.99,31.7,hit,4.0,True
BUYO,2026-05-31,True,6,0,31.58,31.7,hit,1.0,True
BUYO,2026-06-07,True,3,2,31.22,31.7,hit,3.0,True
BUYO,2026-06-14,True,5,0,32.37,35.6,missed,,True
BUYO,2026-06-21,True,5,0,32.48,32.66,hit,3.0,True
BUYO,2026-06-28,True,4,0,33.0,35.9,missed,,True
BXC,2025-12-28,True,3,0,62.55,63.03,hit,4.0,True
BXC,2026-01-04,False,0,3,60.57,62.58,missed,,False
BXC,2026-01-11,True,6,0,72.02,79.22,missed,,True
BXC,2026-01-18,True,4,1,76.31,80.56,missed,,True
BXC,2026-01-25,True,4,1,73.31,76.22,missed,,True
BXC,2026-02-01,True,4,1,69.56,76.52,hit,2.0,True
BXC,2026-02-08,True,4,0,79.05,86.96,missed,,True
BXC,2026-02-15,True,3,2,74.39,79.29,missed,,True
BXC,2026-02-22,False,2,2,72.32,74.53,missed,,True
BXC,2026-03-01,False,1,3,65.8,69.29,missed,,True
BXC,2026-03-08,False,0,4,59.94,63.99,missed,,True
BXC,2026-03-15,False,0,5,49.37,52.89,missed,,True
BXC,2026-03-22,False,1,5,45.34,47.29,missed,,False
BXC,2026-03-29,False,1,3,51.36,53.96,missed,,True
BXC,2026-04-05,False,2,3,51.56,54.94,hit,3.0,True
BXC,2026-04-12,True,4,1,55.96,57.87,hit,4.0,True
BXC,2026-04-19,True,3,1,58.28,69.0,missed,,True
BXC,2026-04-26,True,3,1,58.35,69.0,missed,,True
BXC,2026-05-03,False,0,4,52.1,53.61,hit,2.0,True
BXC,2026-05-10,False,1,3,49.66,59.13,missed,,True
BXC,2026-05-17,False,0,4,49.6,54.51,missed,,True
BXC,2026-05-24,False,1,2,47.33,50.65,missed,,False
BXC,2026-05-31,False,1,4,51.84,53.97,missed,,True
BXC,2026-06-07,False,1,3,50.3,52.87,missed,,False
BXC,2026-06-14,True,3,0,55.06,56.92,hit,3.0,True
BXC,2026-06-21,True,7,0,57.56,63.32,hit,4.0,True
BXC,2026-06-28,True,7,0,65.28,71.81,missed,,True
BXP,2025-12-28,False,1,3,66.39,67.24,missed,,True
BXP,2026-01-04,False,0,4,65.33,66.82,missed,,True
BXP,2026-01-11,False,1,3,64.4,69.0,missed,,True
BXP,2026-01-18,True,5,2,66.33,67.0,missed,,True
BXP,2026-01-25,False,0,4,63.12,65.23,missed,,True
BXP,2026-02-01,False,1,3,62.34,64.16,missed,,True
BXP,2026-02-08,False,2,4,61.01,69.5,missed,,True
BXP,2026-02-15,False,1,5,55.62,60.31,missed,,False
BXP,2026-02-22,False,1,5,58.5,61.3,missed,,True
BXP,2026-03-01,False,1,6,56.0,60.37,missed,,True
BXP,2026-03-08,False,0,6,51.68,54.84,missed,,True
BXP,2026-03-15,False,0,5,50.18,52.15,missed,,False
BXP,2026-03-22,False,0,4,48.5,52.7,missed,,False
BXP,2026-03-29,False,1,5,50.21,50.5,missed,,False
BXP,2026-04-05,False,1,4,50.0,51.67,missed,,False
BXP,2026-04-12,True,4,2,52.45,52.86,hit,1.0,True
BXP,2026-04-19,True,5,0,57.44,63.19,missed,,True
BXP,2026-04-26,True,4,0,57.13,57.79,hit,1.0,True
BXP,2026-05-03,True,5,0,58.75,64.63,missed,,True
